"Problem","Severity","File","Line","Column","Rule","Description","URL","Category","Engine"
"268","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_GraphCtrl.cls","95","16","CognitiveComplexity","The method 'getQuestionnaireDetails(String, String, String)' has a cognitive complexity of 18, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"269","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_GraphCtrl.cls","95","16","CyclomaticComplexity","The method 'getQuestionnaireDetails(String, String, String)' has a cyclomatic complexity of 14.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"270","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_GraphCtrl.cls","141","55","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"271","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_GraphCtrl.cls","197","16","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"272","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_GraphCtrl.cls","243","9","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"273","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_IndividualChallengesCtrl.cls","23","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"274","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_IndividualChallengesCtrl.cls","52","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"275","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_LastActiveChallengesCtrl.cls","21","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"276","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_LogMessagesUtility.cls","9","26","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"277","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_LogMessagesUtility.cls","21","19","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"278","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_LogMessagesUtility.cls","21","19","ApexDoc","Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"279","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_QualitativeSatisfactionCtrl.cls","11","21","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"280","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_QualitativeSatisfactionCtrl.cls","27","15","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"281","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_QualitativeSatisfactionCtrl.cls","90","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"282","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_QualitativeSatisfactionCtrl.cls","134","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"283","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_QualitativeSatisfactionCtrl.cls","165","39","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"284","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_QuestionnaireConstant.cls","1","26","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"285","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_QuestionnaireConstant.cls","1","26","TooManyFields","Too many fields","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#toomanyfields","Design","pmd"
"286","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_RandomChallengesCtrl.cls","22","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"287","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_RandomChallengesCtrl.cls","100","20","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"288","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_RandomChallengesCtrl.cls","119","12","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"289","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_SymptomTrackerConstantCtrl.cls","7","9","TooManyFields","Too many fields","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#toomanyfields","Design","pmd"
"290","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_SymptomTrackerHelperCtrl.cls","6","21","CyclomaticComplexity","The class 'BI_PSP_SymptomTrackerHelperCtrl' has a total cyclomatic complexity of 41 (highest 8).","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"291","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_SymptomTrackerHelperCtrl.cls","282","16","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
